gene	gene_id	chromosome	lof.oe_ci.upper	mis.z_score	IEI	gwas_score	gene_burden_score	expected_n_regulators_residuals	crossdonor_correlation_mean	zscore_Th1	neglog10_adjp_Th1	zscore_Th2	neglog10_adjp_Th2	zscore_Th17	neglog10_adjp_Th17	zscore_Treg	neglog10_adjp_Treg	polar_coef_rank_Rest	polar_coef_rank_Stim8hr	polar_coef_rank_Stim48hr	polar_coef_mean_Rest	polar_coef_mean_Stim8hr	polar_coef_mean_Stim48hr	polar_rank_range	known_polar_regulator	reg_burden_sig_Rest	reg_burden_sig_Stim8hr	reg_burden_sig_Stim48hr	n_sig_regulated_cytokines_Rest	n_sig_regulated_cytokines_Stim8hr	n_sig_regulated_cytokines_Stim48hr	has_any_significant_cytokine	n_sig_regulated_cytokine_receptors_Rest	n_sig_regulated_cytokine_receptors_Stim8hr	n_sig_regulated_cytokine_receptors_Stim48hr	has_any_significant_cytokine_receptors
PDHX	ENSG00000110435	chr11	7.98E-01	-3.59E-02	0	0.05673	0	-31.534427951371157		0.6760117750560435	5.540375732814527e-05	-3.8029340316681677	2.7171124045826365			-2.5104349682764227	1.562957194161837									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDIA2	ENSG00000185615	chr16	1.80E+00	-3.84E+00	0	0.064089	0																													
PDIA3	ENSG00000167004	chr15	4.27E-01	2.33E+00	0	0.375038	0	9.319963283976103	-0.27158137298937907	-1.0161587212786338	5.540375732814527e-05	1.8834995839517397	0.6814207690350563			-4.094866413842218	3.7176724769613116	0.8032316914255929	0.4854814060112073	0.2887434554973822	-0.0095681707265622	0.0009895532888912	0.0050067877553379	0.5144882359282108	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	4.0	1.0	1.0
PDIA4	ENSG00000155660	chr7	7.11E-01	1.44E-01	0	0	0	5.141106683681462		-0.37088353063191015	5.540375732814527e-05	3.4389518671597905	2.214319629307696	-4.724612409765573	4.76275079668278	-4.164547124290745	3.8367049789215915									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDIA5	ENSG00000065485	chr3	9.30E-01	2.96E-01	0	0.074622	0	37.483272395685084		-0.3264117374661406	5.540375732814527e-05	0.4082864930397494	0.07017654601787897	-2.5099495003666723	1.4858939080029057	-3.3783192648047224	2.625360287902558									0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDIA6	ENSG00000143870	chr2	6.78E-01	1.29E+00	0	0.356629	0	49.10571242302708	0.6504378270804244	-1.1511787778087152	5.540375732814527e-05	2.9470510220818116	1.623477775017556	-2.8367993756463	1.8372859711036358	-0.5746159849233086	0.1815909129551999	0.2212666145426114	0.0420275089149261	0.5520942408376963	0.0099459193358714	0.0171804117614753	-0.0015475765327492	0.5100667319227702	0.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0
PDIK1L	ENSG00000175087	chr1	5.80E-01	4.14E+00	0	0.168474	0	-33.9324919197418																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDILT	ENSG00000169340	chr16	1.03E+00	-2.36E-01	0	0	0																													
PDK1	ENSG00000152256	chr2	9.40E-01	2.51E-01	0	0.506252	0	23.430278257749375	0.3321263992938202	0.9584635517883052	5.540375732814527e-05	-2.0136593664940525	0.768072152290819	1.8646850653287887	0.9070377865008806	-3.827834646742366	3.290228676138494	0.3505342715663279	0.4182373917473255		0.0055622395341818	0.0025229980984704		0.06770312018099761	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PDK2	ENSG00000005882	chr17	8.99E-01	3.06E+00	0	0	0	26.652679968927732		0.09992055387781726	5.540375732814527e-05	-0.44956962365752706	0.07926981965692172	2.12183672318732	1.1223254039094088	1.402979179117598	0.6185783400153054									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDK3	ENSG00000067992	chrX	6.07E-01	3.09E+00	0	0	0	-4.70009175023691		0.2780079959136817	5.540375732814527e-05	0.6137694582794833	0.11698024943065531	2.5070679822923227	1.4828215067111057	-2.9388700080965013	2.050359848641712	0.2746937711753974	0.4681609780947529	0.8664921465968587	0.0079242981309056	0.0015577312760842	-0.0107376487617983	0.5917983754214613	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PDK4	ENSG00000004799	chr7	1.07E+00	1.05E-01	0	0	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDLIM1	ENSG00000107438	chr10	9.92E-01	1.09E+00	0	0	0	24.175055279477323		1.9305149256573881	0.05824659567937072	0.9737201760797178	0.226063372324388	7.68694044966441	12.344388152267928	-4.159892609066173	3.828255450206164									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDLIM2	ENSG00000120913	chr8	1.19E+00	-5.48E-01	0	0	0	29.223081469274046	0.10699219203970539	-0.3777131998444797	5.540375732814527e-05	-0.6482019298271011	0.12534353095770012	-6.366154928316424	8.519490197775928	-6.052333045017174	7.7712755153237065	0.8173051863434975	0.8642384105960265	0.8065445026178011	-0.0103036279430381	-0.0099436114569845	-0.0084479838737662	0.05769390797822538	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	1.0	1.0
PDLIM3	ENSG00000154553	chr4	1.28E+00	6.00E-01	0	0	0							0.2196640206381332	0.05487216880071247																					
PDLIM4	ENSG00000131435	chr5	8.90E-01	3.78E-01	0	0.362978	0	3.6639773015431376		-1.9585755771386582	0.07268875455648265	1.9604893639703622	0.7338088247117279	-0.042817063967396825	0.010726258179544588	7.175536910130808	10.830051951653669									0.0	0.0	0.0								
PDLIM5	ENSG00000163110	chr4	7.06E-01	7.97E-01	0	0	0	-12.681191370429573		-1.499846479180878	5.540375732814527e-05	-1.0268676527454113	0.24361309917613896			0.32094236876941756	0.08907735602082219									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDLIM7	ENSG00000196923	chr5	9.03E-01	3.63E-01	0	0	0	8.772537611592886		-0.7138444920335227	5.540375732814527e-05	-3.737647367536576	2.6243741408960637	-0.6309816087994017	0.19049107809069732	3.095494322247914	2.2458719004538743									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDP1	ENSG00000164951	chr8	5.89E-01	1.85E+00	0	0	0	1.1882002433691745		-0.36762075914352144	5.540375732814527e-05	-1.6555735454089326	0.5399244444325279	-1.852323061404177	0.896778033767826	-2.31812609875297	1.3663430865755102									0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDP2	ENSG00000172840	chr16	9.53E-01	1.47E+00	0	0.073319	0	-24.280814631750264		1.4983951907143527	5.540375732814527e-05	-2.445865475027954	1.1233837844451622	-1.263203929124333	0.49683526355343	0.8993800838776292	0.3267168178781094									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDPK1	ENSG00000140992	chr16	3.30E-01	4.41E+00	0	0	0	-32.81544519376135	0.5492981207542935									0.7743028407610112	0.9386143657666836	0.3429319371727748	-0.0082710587460152	-0.0147965222988197	0.0035530521511499	0.5956824285939087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0
PDPN	ENSG00000162493	chr1	8.39E-01	3.87E-01	0	0	0							4.34878126940835	4.062309242265722																					
PDPR	ENSG00000090857	chr16	6.19E-01	6.09E+00	0	0	0	-26.45352190384965																		0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PDRG1	ENSG00000088356	chr20	1.19E+00	-5.70E-01	0	0	0			0.11072611095901856	5.540375732814527e-05	-0.18941954945064232	0.029671999784785713			-1.8864280477193343	0.9760578678560246																			
PDS5A	ENSG00000121892	chr4	3.25E-01	6.10E+00	0	0	0	-43.433457496697066		0.37145279289738153	5.540375732814527e-05	-1.0866950683920649	0.2648162458543733			-4.386977320245387	4.228237275734417									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDS5B	ENSG00000083642	chr13	3.50E-01	5.58E+00	0	0.03856	0	-34.30455764981459	0.5857814821887644									0.5113369820172009	0.8553234844625573	0.7882198952879581	0.0006806367694259	-0.0095450682712981	-0.0078198405537649	0.34398650244535645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PDSS1	ENSG00000148459	chr10	9.64E-01	1.67E+00	0	0.312296	0	-0.35235561529923604	0.3115796724625352	-0.3922998557036387	5.540375732814527e-05	1.7297655913213594	0.5788731571198937	-2.599225362767166	1.5784171467747607	-0.691608766173621	0.22992052178562083	0.6468595256710972	0.7687213448802853	0.5541884816753927	-0.003532706928572	-0.006125386002508	-0.0016100970571444	0.21453286320489262	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
PDSS2	ENSG00000164494	chr6	9.41E-01	5.87E-01	0	0	0	-35.78106078289218	0.5097143163448313									0.7010685431326558	0.5425369332654101	0.9217277486910996	-0.0054631276821163	-0.0004572455430685	-0.0141243667964796	0.37919081542568955	0.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	1.0	10.0	4.0	1.0
PDX1	ENSG00000139515	chr13	1.19E+00	-7.75E-01	0	0	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDXDC1	ENSG00000179889	chr16	5.43E-01	4.68E+00	0	0	0	-27.91135774279921																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDXK	ENSG00000160209	chr21	5.35E-01	1.54E+00	0	0	0	-8.392294585439549		1.1106685756466723	5.540375732814527e-05	-2.8229869639546186	1.4903636401276876	-3.5224242295919708	2.726539894539902	-5.002874360360485	5.409759235217129									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDXP	ENSG00000241360	chr22	1.60E+00	3.02E-01	0	0	0	-2.0361460540840164		-0.16189872834717497	5.540375732814527e-05	0.9898594887554688	0.23090572107199947	-2.319168757046777	1.301054513386412	-4.7754633153784765	4.955681152979715									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDYN	ENSG00000101327	chr20	9.22E-01	-4.71E-01	0	0	0																													
PDZD11	ENSG00000120509	chrX	4.61E-01	2.73E+00	0	0.039633	0	-14.20568478128586						0.6950326006112201	0.21660910057630056											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDZD2	ENSG00000133401	chr5	4.86E-01	3.08E+00	0	0	0			-0.08627598097899859		1.477366481514036	0.4423024178082593	0.5119373395952806	0.14618532396629208	1.0544926196751032	0.4075745915501359												0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
NHERF4	ENSG00000172367	chr11	1.22E+00	6.73E-01	0	0	0																													
PDZD4	ENSG00000067840	chrX	4.08E-01	1.75E+00	0	0	0			0.06282898381792158		-1.106314833432132	0.2725289449058312	-0.3718502590676662	0.09902500645995167	-1.2435911911179975	0.5173758432380444												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDZD7	ENSG00000186862	chr10	1.03E+00	-8.74E-01	0	0	0			-0.2648326656634907	5.540375732814527e-05	-3.0603234034004423	1.748856663850799	2.120394660498625	1.1213521356546556	-0.6703254182058539	0.22031643634891732																			
PDZD8	ENSG00000165650	chr10	2.55E-01	2.57E+00	0	0.439931	0	-37.67028690070507						-1.4682185410141748	0.6244642882739527											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDZD9	ENSG00000155714	chr16	1.27E+00	5.55E-01	0	0	0																													
PDZK1	ENSG00000174827	chr1	8.54E-01	3.94E+00	0	0	0																													
PDZK1IP1	ENSG00000162366	chr1	1.07E+00	-1.14E-01	0	0	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDZRN3	ENSG00000121440	chr3	5.81E-01	-1.35E+00	0	0.674843	0																													
PDZRN4	ENSG00000165966	chr12	8.63E-01	-1.67E+00	0	0	0																													
PEA15	ENSG00000162734	chr1	NA	2.83E+00	0	0.031474	0	6.757664144878562		1.0979858965463378	5.540375732814527e-05	-0.7501140325365068	0.15553623802228075	-0.70786047162044	0.22211704450397002	7.214940661246846	10.950093255069476									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEAK1	ENSG00000173517	chr15	5.43E-01	8.17E-01	0	0.105811	0	26.59645396056268		0.047778649739908585	5.540375732814527e-05	-1.8704873266681765	0.6732377351544531	-1.0759272362629444	0.39483017608489224	2.4418905682417016	1.491239119634745	0.8696898618712536	0.9745287824758024	0.6531413612565445	-0.0135687559067998	-0.019117942068679	-0.0039829947204669	0.3213874212192579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEAK3	ENSG00000188305	chr19	1.73E+00	-7.92E-01	0	0	0	2.858905857589344		0.3566051420802071	5.540375732814527e-05	-0.9072193173965002	0.20256055440974582	-0.5042041426941668	0.14350372159280061	-0.43675917958106764	0.1288717879676328	0.1641907740422205	0.4658685685175751	0.4431937172774869	0.0125209289636418	0.0015963993708543	0.0011680414725347	0.3016777944753546	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PEAR1	ENSG00000187800	chr1	1.01E+00	-1.93E-01	0	0	0			-0.4458338985953935		0.09943237783038644	0.015621018615426042	0.3861690689861892	0.10410977629905864	2.1208658979906043	1.1792399187889555	0.0114672921553296	0.0376974019358125	0.0026178010471204	0.0312825264905456	0.0176689009006351	0.0312768177889666	0.0350796008886921	0.0				0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
PEBP1	ENSG00000089220	chr12	1.12E+00	1.05E+00	0	0	0	7.400241995949192		0.038837291840793445	5.540375732814527e-05	3.557310694200914	2.3732079392875867	2.7910880854226576	1.7858606841285973	2.320793207935371	1.3689658280988872									1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEBP4	ENSG00000134020	chr8	1.31E+00	-1.07E+00	0	0	0																													
PECAM1	ENSG00000261371	chr17	1.05E+00	-5.84E+00	0	0	0	14.21066189565075		-4.551868229467501	2.900465292335427	10.003874563298615	20.143556821891192	-9.472760711818943	18.76872762344668	-6.306976877910525	8.417432175254833									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PECR	ENSG00000115425	chr2	1.15E+00	-4.70E-01	0	0.039629	0	0.7685423603502031		0.23250574561285112	5.540375732814527e-05	-1.780077213266885	0.6084609051772528	-0.6689927065307507	0.20594562520343304	-2.664314440147258	1.7302253038544122									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEDS1	ENSG00000240849	chr20	6.21E-01	2.40E+00	0	0.044063	0	-45.51737505573508		0.9001817877498252	5.540375732814527e-05	-1.1206931949848438	0.2773101071567636			-1.3810770610234773	0.604764302227002									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEDS1-UBE2V1	ENSG00000124208	chr20	6.72E-01	3.19E+00	0	0	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEF1	ENSG00000162517	chr1	7.96E-01	1.56E-01	0	0	0	-28.52914948799865						-1.5480942113366216	0.6750056036429916											0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEG10	ENSG00000242265	chr7	6.06E-01	1.62E-02	0	0	0			0.5749833541579773	5.540375732814527e-05	0.9126213978723392	0.2039097024704715	-0.32901768675420767	0.08569165531055585	-2.520244427374069	1.573462937877836																			
PEG3	ENSG00000198300	chr19	9.19E-01	2.42E-01	0	0	0			-0.4798219679300699		1.345393145392426	0.3776344981078948	2.370939075476782	1.3495891316119144	-0.9553871564279519	0.3547855664744061												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PELI1	ENSG00000197329	chr2	5.60E-01	2.28E+00	0	0	0	40.45196616688974		0.8553905153838692	5.540375732814527e-05	-5.717541164033532	6.311236575714161	-5.140994701375685	5.61030843879155	-3.678513565762606	3.0613624923843648									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PELI2	ENSG00000139946	chr14	7.70E-01	1.64E+00	0	0.505885	0	11.458974757530703		2.5711644384526497	0.473270949764387	-3.737722015383687	2.6243741408960637	5.0643498254083825	5.451558591084356	-2.774974247257868	1.8563681539552457	0.510294500912171	0.5366785532348446	0.3910994764397906	0.0007080271159412	-0.0003166758351282	0.0023279590376012	0.145579076795054	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PELI3	ENSG00000174516	chr11	7.85E-01	2.84E+00	0	0	0	-11.654116318001877						3.4512510740160294	2.6274284721040395											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PELO	ENSG00000152684	chr5	1.08E+00	-1.27E-01	0	0.345673	0	-16.489375423951937	0.019137513951835272	0.7574473719594698	5.540375732814527e-05	-1.4728136948867718	0.4397993821830052	-3.1437473166024685	2.213534082486576	1.562128675484657	0.7281625109999476	0.3781600208496221	0.7470708099847173	0.4764397905759162	0.0046361944233818	-0.0055912172654599	0.0004600661553327	0.36891078913509523	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PELP1	ENSG00000141456	chr17	4.50E-01	9.74E-01	0	0	0			-0.039542474669019445	5.540375732814527e-05	0.4571975845038303	0.081471197193077	-1.159907110472273	0.43825919004342717	-0.6443095593048798	0.20910858029616028																			
PEMT	ENSG00000133027	chr17	1.19E+00	7.44E-02	0	0.294179	0	9.711808552878177		0.1418907058397923	5.540375732814527e-05	1.376704729485037	0.3924358904358245	-0.5868352839439769	0.174608407739871	-1.2985181264569714	0.5517898216825258									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PENK	ENSG00000181195	chr8	1.45E+00	-3.50E-01	0	0.036338	0							1.63132287488313	0.7316230226686319																					
PEPD	ENSG00000124299	chr19	1.10E+00	1.42E-02	1	0.14294	0	-3.1777461023058233		0.24365335738628102	5.540375732814527e-05	-0.8194555303696	0.17379038119990242	0.1743602808314645	0.04228735532711225	-1.6012311768225633	0.7552076367905848									1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
PER1	ENSG00000179094	chr17	8.26E-01	-5.36E-01	0	0	0	41.928814062615494		0.7059358208473557	5.540375732814527e-05	-0.493050258400274	0.08938691572440871	0.3784864043220228	0.10129922155267618	1.2600959037016533	0.5269906667027126									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PER2	ENSG00000132326	chr2	6.69E-01	1.20E+00	0	0	0	6.061045700498318		-1.930211893783424	0.05824659567937072	2.3237139881658293	1.0176650767459794	-3.3786154597287754	2.524992773118727	-0.45582776261632774	0.1359064366563264									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PER3	ENSG00000049246	chr1	9.88E-01	-3.73E-01	0	0.520766	0	-1.472849755466022		-0.20662082151202582	5.540375732814527e-05	-1.579875882682567	0.4962715200402449	0.46569785573883354	0.12995926518829398	2.626629211315669	1.688287709750623									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PERM1	ENSG00000187642	chr1	1.31E+00	-1.05E+00	0	0	0																													
PERP	ENSG00000112378	chr6	8.96E-01	6.86E-01	0	0.121375	0	6.743232398892708		1.0957310223230046	5.540375732814527e-05	-3.7389109047726774	2.6254224387596237	5.967137643529428	7.49400810658462	-1.1829934213673317	0.4822048127066543									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PES1	ENSG00000100029	chr22	5.42E-01	1.75E+00	0	0	0			-0.18119170471813287	5.540375732814527e-05	0.3578542092277716	0.061633904559111746	-1.8661188548506404	0.9081822062613367	-1.9805436772650682	1.055684381379625																			
PET100	ENSG00000229833	chr19	1.52E+00	5.52E-02	0	0	0	-26.433414145410552																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PET117	ENSG00000232838	chr20	1.85E+00	9.37E-02	0	0	0	-32.313947054283794	0.05714164309433442	0.06627797231901739	5.540375732814527e-05	0.09062613191669847	0.014142257647907084			-7.176654847971544	10.831814079296924		0.358634742740703	0.5649214659685864		0.0039917012342685	-0.001847376949416	0.20628672322788338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX1	ENSG00000127980	chr7	7.53E-01	1.74E+00	0	0	0		0.1508861029057534										0.4274070300560367	0.2403141361256544		0.0023118667642214	0.0065080223118741	0.1870928939303823	0.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PEX10	ENSG00000157911	chr1	1.13E+00	-5.05E-01	0	0.195292	0	-6.919835593771431		-0.7657585904189502	5.540375732814527e-05	2.638070107596949	1.304406853646016	-0.07474515504542113	0.017904496498983066	3.123419317378763	2.283143401352374									0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX11A	ENSG00000166821	chr15	1.43E+00	3.13E-01	0	0	0	-3.4189201900797777		0.1593171298861121	5.540375732814527e-05	-1.7222834694545768	0.574818057123208			1.3413283848893036	0.5789612158866422									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX11B	ENSG00000131779	chr1	9.46E-01	3.52E-01	0	0	0	-11.328546791704923		-0.37172576640632266	5.540375732814527e-05	-1.9240202120791046	0.7084992851321638			2.334030708060321	1.38163230530674	0.1347406828251238	0.8894549159449822	0.2335078534031413	0.0140888153805887	-0.0112012333812622	0.0067485816774361	0.7547142331198584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX11G	ENSG00000104883	chr19	1.29E+00	-3.67E-01	0	0	0	-8.47451106138908																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX12	ENSG00000108733	chr17	1.29E+00	1.25E+00	0	0	0	-14.57233029379764		-0.47019980498272845	5.540375732814527e-05	-0.14064217652669225	0.021915979894099876			-0.7707675877286574	0.26603299461000446									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX13	ENSG00000162928	chr2	1.11E+00	-1.13E+00	0	0.521967	0	-37.160157352426054		0.2964812512531856	5.540375732814527e-05	-0.04866911073732428	0.007510860570304443			0.5492141302076305	0.1716225520474929									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX14	ENSG00000142655	chr1	4.67E-01	1.86E+00	0	0.395866	0	-26.64601558992042																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
PEX16	ENSG00000121680	chr11	9.64E-01	7.59E-01	0	0	0	-27.543650711815946	0.3556311703414201	0.04502740401707108	5.540375732814527e-05	-0.6669419744018094	0.13072494482131522			-2.237149478417279	1.2887169762673956	0.6364347146207975	0.6248089658685685	0.0795811518324607	-0.003242627721544	-0.0024786960708786	0.0134110871988652	0.5568535627883368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX19	ENSG00000162735	chr1	1.09E+00	-6.20E-01	0	0	0	-24.951023359082395										0.0398749022673964	0.0568008150789607	0.0382198952879581	0.0222408871224509	0.0155384532620458	0.0165523533202542	0.018580919791002598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
PEX2	ENSG00000164751	chr8	1.10E+00	8.15E-02	0	0	0	-19.133874603050213		-0.5098613956431418	5.540375732814527e-05	1.0093888197000163	0.23779803987511405	-5.856619896080632	7.225022732460375	-3.9968693063322975	3.5559855566396172									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX26	ENSG00000215193	chr22	8.50E-01	1.51E-01	0	0	0	-37.60109078749357		0.08341851205946962	5.540375732814527e-05	1.1013427678690193	0.27046110311778104	0.8625277304678934	0.2897425188866075	-2.1356664014144036	1.1930197265873796									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX3	ENSG00000034693	chr6	7.30E-01	1.68E+00	0	0.18963	0	-12.092438123107009		-0.4359722480244997	5.540375732814527e-05	0.7175402660146774	0.14523857334879067	-1.0340225340461227	0.37261522433799577	-0.4832797957188677	0.14654418916798514	0.3492311701850404	0.4358125318390219	0.5259162303664922	0.0056173782208802	0.0021740122177148	-0.0008619434489207	0.17668506018145175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX5	ENSG00000139197	chr12	7.90E-01	1.44E+00	0	0	0	-13.276224866774767	0.5261921033097128	0.7407388102407892	5.540375732814527e-05	-1.9775700162116396	0.7444551974132358	3.7952669610053986	3.138578592599741	-1.7530871374222	0.8691253882684936	0.5723221266614542	0.4332654100866021	0.0554973821989528	-0.0012488539071502	0.0022336213109648	0.0147870310273537	0.5168247444625014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PEX5L	ENSG00000114757	chr3	4.84E-01	3.44E+00	0	0	0	-8.036129813793423		2.5637686697142605	0.46711996643453374	2.034337918450758	0.7824860869823802	-2.852076966766197	1.8545490341465949	-1.9712956063880525	1.048318106194601									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX6	ENSG00000124587	chr6	8.05E-01	1.94E+00	0	0	0	-7.083163926775602	-0.012178928867414568									0.215272348188689	0.2251655629139073	0.4133507853403141	0.0100863185728913	0.0075497788824321	0.0018402298848287	0.1980784371516251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
